date,product_line,step,device,channel,users,source
2026-07-02,auto,begin_checkout,tablet,email,3,dummy
2026-07-02,auto,add_payment_info,tablet,email,0,dummy
2026-07-02,auto,purchase,tablet,email,0,dummy
2026-07-02,auto,page_view,tablet,paid_social,23,dummy
2026-07-02,auto,view_item,tablet,paid_social,12,dummy
2026-07-02,auto,add_to_cart,tablet,paid_social,7,dummy
2026-07-02,auto,begin_checkout,tablet,paid_social,2,dummy
2026-07-02,auto,add_payment_info,tablet,paid_social,2,dummy
2026-07-02,auto,purchase,tablet,paid_social,1,dummy
2026-07-02,auto,page_view,tablet,affiliate,33,dummy
2026-07-02,auto,view_item,tablet,affiliate,16,dummy
2026-07-02,auto,add_to_cart,tablet,affiliate,6,dummy
2026-07-02,auto,begin_checkout,tablet,affiliate,2,dummy
2026-07-02,auto,add_payment_info,tablet,affiliate,1,dummy
2026-07-02,auto,purchase,tablet,affiliate,1,dummy
2026-07-02,auto,page_view,tablet,referral,13,dummy
2026-07-02,auto,view_item,tablet,referral,7,dummy
2026-07-02,auto,add_to_cart,tablet,referral,2,dummy
2026-07-02,auto,begin_checkout,tablet,referral,1,dummy
2026-07-02,auto,add_payment_info,tablet,referral,1,dummy
2026-07-02,auto,purchase,tablet,referral,1,dummy
2026-07-03,auto,page_view,mobile,sea,924,dummy
2026-07-03,auto,view_item,mobile,sea,333,dummy
2026-07-03,auto,add_to_cart,mobile,sea,102,dummy
2026-07-03,auto,begin_checkout,mobile,sea,29,dummy
2026-07-03,auto,add_payment_info,mobile,sea,18,dummy
2026-07-03,auto,purchase,mobile,sea,14,dummy
2026-07-03,auto,page_view,mobile,seo,733,dummy
2026-07-03,auto,view_item,mobile,seo,275,dummy
2026-07-03,auto,add_to_cart,mobile,seo,119,dummy
2026-07-03,auto,begin_checkout,mobile,seo,35,dummy
2026-07-03,auto,add_payment_info,mobile,seo,26,dummy
2026-07-03,auto,purchase,mobile,seo,22,dummy
2026-07-03,auto,page_view,mobile,direct,458,dummy
2026-07-03,auto,view_item,mobile,direct,169,dummy
2026-07-03,auto,add_to_cart,mobile,direct,79,dummy
2026-07-03,auto,begin_checkout,mobile,direct,21,dummy
2026-07-03,auto,add_payment_info,mobile,direct,14,dummy
2026-07-03,auto,purchase,mobile,direct,11,dummy
2026-07-03,auto,page_view,mobile,email,217,dummy
2026-07-03,auto,view_item,mobile,email,77,dummy
2026-07-03,auto,add_to_cart,mobile,email,40,dummy
2026-07-03,auto,begin_checkout,mobile,email,16,dummy
2026-07-03,auto,add_payment_info,mobile,email,11,dummy
2026-07-03,auto,purchase,mobile,email,9,dummy
2026-07-03,auto,page_view,mobile,paid_social,206,dummy
2026-07-03,auto,view_item,mobile,paid_social,71,dummy
2026-07-03,auto,add_to_cart,mobile,paid_social,34,dummy
2026-07-03,auto,begin_checkout,mobile,paid_social,7,dummy
2026-07-03,auto,add_payment_info,mobile,paid_social,5,dummy
2026-07-03,auto,purchase,mobile,paid_social,2,dummy
2026-07-03,auto,page_view,mobile,affiliate,339,dummy
2026-07-03,auto,view_item,mobile,affiliate,136,dummy
2026-07-03,auto,add_to_cart,mobile,affiliate,63,dummy
2026-07-03,auto,begin_checkout,mobile,affiliate,21,dummy
2026-07-03,auto,add_payment_info,mobile,affiliate,11,dummy
2026-07-03,auto,purchase,mobile,affiliate,8,dummy
2026-07-03,auto,page_view,mobile,referral,162,dummy
2026-07-03,auto,view_item,mobile,referral,70,dummy
2026-07-03,auto,add_to_cart,mobile,referral,32,dummy
2026-07-03,auto,begin_checkout,mobile,referral,8,dummy
2026-07-03,auto,add_payment_info,mobile,referral,6,dummy
2026-07-03,auto,purchase,mobile,referral,4,dummy
2026-07-03,auto,page_view,desktop,sea,456,dummy
2026-07-03,auto,view_item,desktop,sea,239,dummy
2026-07-03,auto,add_to_cart,desktop,sea,66,dummy
2026-07-03,auto,begin_checkout,desktop,sea,18,dummy
2026-07-03,auto,add_payment_info,desktop,sea,10,dummy
2026-07-03,auto,purchase,desktop,sea,9,dummy
2026-07-03,auto,page_view,desktop,seo,399,dummy
2026-07-03,auto,view_item,desktop,seo,224,dummy
2026-07-03,auto,add_to_cart,desktop,seo,103,dummy
2026-07-03,auto,begin_checkout,desktop,seo,36,dummy
2026-07-03,auto,add_payment_info,desktop,seo,24,dummy
2026-07-03,auto,purchase,desktop,seo,21,dummy
2026-07-03,auto,page_view,desktop,direct,246,dummy
2026-07-03,auto,view_item,desktop,direct,136,dummy
2026-07-03,auto,add_to_cart,desktop,direct,60,dummy
2026-07-03,auto,begin_checkout,desktop,direct,17,dummy
2026-07-03,auto,add_payment_info,desktop,direct,10,dummy
2026-07-03,auto,purchase,desktop,direct,7,dummy
2026-07-03,auto,page_view,desktop,email,143,dummy
2026-07-03,auto,view_item,desktop,email,83,dummy
2026-07-03,auto,add_to_cart,desktop,email,48,dummy
2026-07-03,auto,begin_checkout,desktop,email,13,dummy
2026-07-03,auto,add_payment_info,desktop,email,5,dummy
2026-07-03,auto,purchase,desktop,email,4,dummy
2026-07-03,auto,page_view,desktop,paid_social,108,dummy
2026-07-03,auto,view_item,desktop,paid_social,55,dummy
2026-07-03,auto,add_to_cart,desktop,paid_social,27,dummy
2026-07-03,auto,begin_checkout,desktop,paid_social,9,dummy
2026-07-03,auto,add_payment_info,desktop,paid_social,8,dummy
2026-07-03,auto,purchase,desktop,paid_social,6,dummy
2026-07-03,auto,page_view,desktop,affiliate,172,dummy
2026-07-03,auto,view_item,desktop,affiliate,91,dummy
2026-07-03,auto,add_to_cart,desktop,affiliate,40,dummy
2026-07-03,auto,begin_checkout,desktop,affiliate,13,dummy
2026-07-03,auto,add_payment_info,desktop,affiliate,9,dummy
2026-07-03,auto,purchase,desktop,affiliate,5,dummy
2026-07-03,auto,page_view,desktop,referral,80,dummy
2026-07-03,auto,view_item,desktop,referral,46,dummy
2026-07-03,auto,add_to_cart,desktop,referral,16,dummy
2026-07-03,auto,begin_checkout,desktop,referral,4,dummy
2026-07-03,auto,add_payment_info,desktop,referral,4,dummy
2026-07-03,auto,purchase,desktop,referral,3,dummy
2026-07-03,auto,page_view,tablet,sea,115,dummy
2026-07-03,auto,view_item,tablet,sea,64,dummy
2026-07-03,auto,add_to_cart,tablet,sea,22,dummy
2026-07-03,auto,begin_checkout,tablet,sea,7,dummy
2026-07-03,auto,add_payment_info,tablet,sea,5,dummy
2026-07-03,auto,purchase,tablet,sea,4,dummy
2026-07-03,auto,page_view,tablet,seo,70,dummy
2026-07-03,auto,view_item,tablet,seo,36,dummy
2026-07-03,auto,add_to_cart,tablet,seo,16,dummy
2026-07-03,auto,begin_checkout,tablet,seo,4,dummy
2026-07-03,auto,add_payment_info,tablet,seo,1,dummy
2026-07-03,auto,purchase,tablet,seo,1,dummy
2026-07-03,auto,page_view,tablet,direct,53,dummy
2026-07-03,auto,view_item,tablet,direct,22,dummy
2026-07-03,auto,add_to_cart,tablet,direct,10,dummy
2026-07-03,auto,begin_checkout,tablet,direct,2,dummy
2026-07-03,auto,add_payment_info,tablet,direct,1,dummy
2026-07-03,auto,purchase,tablet,direct,0,dummy
2026-07-03,auto,page_view,tablet,email,29,dummy
2026-07-03,auto,view_item,tablet,email,15,dummy
2026-07-03,auto,add_to_cart,tablet,email,8,dummy
2026-07-03,auto,begin_checkout,tablet,email,2,dummy
2026-07-03,auto,add_payment_info,tablet,email,2,dummy
2026-07-03,auto,purchase,tablet,email,1,dummy
2026-07-03,auto,page_view,tablet,paid_social,21,dummy
2026-07-03,auto,view_item,tablet,paid_social,12,dummy
2026-07-03,auto,add_to_cart,tablet,paid_social,5,dummy
2026-07-03,auto,begin_checkout,tablet,paid_social,1,dummy
2026-07-03,auto,add_payment_info,tablet,paid_social,0,dummy
2026-07-03,auto,purchase,tablet,paid_social,0,dummy
2026-07-03,auto,page_view,tablet,affiliate,29,dummy
2026-07-03,auto,view_item,tablet,affiliate,14,dummy
2026-07-03,auto,add_to_cart,tablet,affiliate,6,dummy
2026-07-03,auto,begin_checkout,tablet,affiliate,2,dummy
2026-07-03,auto,add_payment_info,tablet,affiliate,1,dummy
2026-07-03,auto,purchase,tablet,affiliate,1,dummy
2026-07-03,auto,page_view,tablet,referral,18,dummy
2026-07-03,auto,view_item,tablet,referral,11,dummy
2026-07-03,auto,add_to_cart,tablet,referral,6,dummy
2026-07-03,auto,begin_checkout,tablet,referral,2,dummy
2026-07-03,auto,add_payment_info,tablet,referral,2,dummy
2026-07-03,auto,purchase,tablet,referral,2,dummy
2026-07-04,auto,page_view,mobile,sea,696,dummy
2026-07-04,auto,view_item,mobile,sea,274,dummy
2026-07-04,auto,add_to_cart,mobile,sea,81,dummy
2026-07-04,auto,begin_checkout,mobile,sea,24,dummy
2026-07-04,auto,add_payment_info,mobile,sea,11,dummy
2026-07-04,auto,purchase,mobile,sea,8,dummy
2026-07-04,auto,page_view,mobile,seo,592,dummy
2026-07-04,auto,view_item,mobile,seo,238,dummy
2026-07-04,auto,add_to_cart,mobile,seo,99,dummy
2026-07-04,auto,begin_checkout,mobile,seo,28,dummy
2026-07-04,auto,add_payment_info,mobile,seo,16,dummy
2026-07-04,auto,purchase,mobile,seo,15,dummy
2026-07-04,auto,page_view,mobile,direct,347,dummy
2026-07-04,auto,view_item,mobile,direct,126,dummy
2026-07-04,auto,add_to_cart,mobile,direct,53,dummy
2026-07-04,auto,begin_checkout,mobile,direct,13,dummy
2026-07-04,auto,add_payment_info,mobile,direct,11,dummy
2026-07-04,auto,purchase,mobile,direct,10,dummy
2026-07-04,auto,page_view,mobile,email,181,dummy
2026-07-04,auto,view_item,mobile,email,75,dummy
2026-07-04,auto,add_to_cart,mobile,email,38,dummy
2026-07-04,auto,begin_checkout,mobile,email,10,dummy
2026-07-04,auto,add_payment_info,mobile,email,6,dummy
2026-07-04,auto,purchase,mobile,email,6,dummy
2026-07-04,auto,page_view,mobile,paid_social,178,dummy
2026-07-04,auto,view_item,mobile,paid_social,72,dummy
2026-07-04,auto,add_to_cart,mobile,paid_social,30,dummy
2026-07-04,auto,begin_checkout,mobile,paid_social,16,dummy
2026-07-04,auto,add_payment_info,mobile,paid_social,12,dummy
2026-07-04,auto,purchase,mobile,paid_social,10,dummy
2026-07-04,auto,page_view,mobile,affiliate,211,dummy
2026-07-04,auto,view_item,mobile,affiliate,87,dummy
2026-07-04,auto,add_to_cart,mobile,affiliate,47,dummy
2026-07-04,auto,begin_checkout,mobile,affiliate,17,dummy
2026-07-04,auto,add_payment_info,mobile,affiliate,12,dummy
2026-07-04,auto,purchase,mobile,affiliate,11,dummy
2026-07-04,auto,page_view,mobile,referral,135,dummy
2026-07-04,auto,view_item,mobile,referral,57,dummy
2026-07-04,auto,add_to_cart,mobile,referral,27,dummy
2026-07-04,auto,begin_checkout,mobile,referral,3,dummy
2026-07-04,auto,add_payment_info,mobile,referral,2,dummy
2026-07-04,auto,purchase,mobile,referral,2,dummy
2026-07-04,auto,page_view,desktop,sea,394,dummy
2026-07-04,auto,view_item,desktop,sea,227,dummy
2026-07-04,auto,add_to_cart,desktop,sea,85,dummy
2026-07-04,auto,begin_checkout,desktop,sea,24,dummy
2026-07-04,auto,add_payment_info,desktop,sea,13,dummy
2026-07-04,auto,purchase,desktop,sea,11,dummy
2026-07-04,auto,page_view,desktop,seo,310,dummy
2026-07-04,auto,view_item,desktop,seo,167,dummy
2026-07-04,auto,add_to_cart,desktop,seo,76,dummy
2026-07-04,auto,begin_checkout,desktop,seo,27,dummy
2026-07-04,auto,add_payment_info,desktop,seo,15,dummy
2026-07-04,auto,purchase,desktop,seo,12,dummy
2026-07-04,auto,page_view,desktop,direct,197,dummy
2026-07-04,auto,view_item,desktop,direct,117,dummy
2026-07-04,auto,add_to_cart,desktop,direct,53,dummy
2026-07-04,auto,begin_checkout,desktop,direct,17,dummy
2026-07-04,auto,add_payment_info,desktop,direct,10,dummy
2026-07-04,auto,purchase,desktop,direct,7,dummy
2026-07-04,auto,page_view,desktop,email,118,dummy
2026-07-04,auto,view_item,desktop,email,71,dummy
2026-07-04,auto,add_to_cart,desktop,email,38,dummy
2026-07-04,auto,begin_checkout,desktop,email,12,dummy
2026-07-04,auto,add_payment_info,desktop,email,9,dummy
2026-07-04,auto,purchase,desktop,email,8,dummy
2026-07-04,auto,page_view,desktop,paid_social,84,dummy
2026-07-04,auto,view_item,desktop,paid_social,51,dummy
2026-07-04,auto,add_to_cart,desktop,paid_social,21,dummy
2026-07-04,auto,begin_checkout,desktop,paid_social,10,dummy
2026-07-04,auto,add_payment_info,desktop,paid_social,7,dummy
2026-07-04,auto,purchase,desktop,paid_social,5,dummy
2026-07-04,auto,page_view,desktop,affiliate,142,dummy
2026-07-04,auto,view_item,desktop,affiliate,77,dummy
2026-07-04,auto,add_to_cart,desktop,affiliate,38,dummy
2026-07-04,auto,begin_checkout,desktop,affiliate,15,dummy
2026-07-04,auto,add_payment_info,desktop,affiliate,11,dummy
2026-07-04,auto,purchase,desktop,affiliate,10,dummy
2026-07-04,auto,page_view,desktop,referral,52,dummy
2026-07-04,auto,view_item,desktop,referral,30,dummy
2026-07-04,auto,add_to_cart,desktop,referral,14,dummy
2026-07-04,auto,begin_checkout,desktop,referral,3,dummy
2026-07-04,auto,add_payment_info,desktop,referral,2,dummy
2026-07-04,auto,purchase,desktop,referral,2,dummy
2026-07-04,auto,page_view,tablet,sea,96,dummy
2026-07-04,auto,view_item,tablet,sea,55,dummy
2026-07-04,auto,add_to_cart,tablet,sea,16,dummy
2026-07-04,auto,begin_checkout,tablet,sea,7,dummy
2026-07-04,auto,add_payment_info,tablet,sea,4,dummy
2026-07-04,auto,purchase,tablet,sea,4,dummy
2026-07-04,auto,page_view,tablet,seo,68,dummy
2026-07-04,auto,view_item,tablet,seo,36,dummy
2026-07-04,auto,add_to_cart,tablet,seo,17,dummy
2026-07-04,auto,begin_checkout,tablet,seo,3,dummy
2026-07-04,auto,add_payment_info,tablet,seo,2,dummy
2026-07-04,auto,purchase,tablet,seo,2,dummy
2026-07-04,auto,page_view,tablet,direct,42,dummy
2026-07-04,auto,view_item,tablet,direct,17,dummy
2026-07-04,auto,add_to_cart,tablet,direct,10,dummy
2026-07-04,auto,begin_checkout,tablet,direct,1,dummy
2026-07-04,auto,add_payment_info,tablet,direct,1,dummy
2026-07-04,auto,purchase,tablet,direct,1,dummy
2026-07-04,auto,page_view,tablet,email,20,dummy
2026-07-04,auto,view_item,tablet,email,15,dummy
2026-07-04,auto,add_to_cart,tablet,email,7,dummy
2026-07-04,auto,begin_checkout,tablet,email,0,dummy
2026-07-04,auto,add_payment_info,tablet,email,0,dummy
2026-07-04,auto,purchase,tablet,email,0,dummy
2026-07-04,auto,page_view,tablet,paid_social,18,dummy
2026-07-04,auto,view_item,tablet,paid_social,9,dummy
2026-07-04,auto,add_to_cart,tablet,paid_social,4,dummy
2026-07-04,auto,begin_checkout,tablet,paid_social,1,dummy
2026-07-04,auto,add_payment_info,tablet,paid_social,1,dummy
2026-07-04,auto,purchase,tablet,paid_social,1,dummy
2026-07-04,auto,page_view,tablet,affiliate,34,dummy
2026-07-04,auto,view_item,tablet,affiliate,15,dummy
2026-07-04,auto,add_to_cart,tablet,affiliate,7,dummy
2026-07-04,auto,begin_checkout,tablet,affiliate,3,dummy
2026-07-04,auto,add_payment_info,tablet,affiliate,2,dummy
2026-07-04,auto,purchase,tablet,affiliate,2,dummy
2026-07-04,auto,page_view,tablet,referral,14,dummy
2026-07-04,auto,view_item,tablet,referral,10,dummy
2026-07-04,auto,add_to_cart,tablet,referral,5,dummy
2026-07-04,auto,begin_checkout,tablet,referral,0,dummy
2026-07-04,auto,add_payment_info,tablet,referral,0,dummy
2026-07-04,auto,purchase,tablet,referral,0,dummy
2026-07-05,auto,page_view,mobile,sea,716,dummy
2026-07-05,auto,view_item,mobile,sea,236,dummy
2026-07-05,auto,add_to_cart,mobile,sea,79,dummy
2026-07-05,auto,begin_checkout,mobile,sea,18,dummy
2026-07-05,auto,add_payment_info,mobile,sea,9,dummy
2026-07-05,auto,purchase,mobile,sea,5,dummy
2026-07-05,auto,page_view,mobile,seo,564,dummy
2026-07-05,auto,view_item,mobile,seo,211,dummy
2026-07-05,auto,add_to_cart,mobile,seo,95,dummy
2026-07-05,auto,begin_checkout,mobile,seo,26,dummy
2026-07-05,auto,add_payment_info,mobile,seo,17,dummy
2026-07-05,auto,purchase,mobile,seo,14,dummy
2026-07-05,auto,page_view,mobile,direct,381,dummy
2026-07-05,auto,view_item,mobile,direct,151,dummy
2026-07-05,auto,add_to_cart,mobile,direct,74,dummy
2026-07-05,auto,begin_checkout,mobile,direct,15,dummy
2026-07-05,auto,add_payment_info,mobile,direct,11,dummy
2026-07-05,auto,purchase,mobile,direct,9,dummy
2026-07-05,auto,page_view,mobile,email,184,dummy
2026-07-05,auto,view_item,mobile,email,76,dummy
2026-07-05,auto,add_to_cart,mobile,email,39,dummy
2026-07-05,auto,begin_checkout,mobile,email,8,dummy
2026-07-05,auto,add_payment_info,mobile,email,4,dummy
2026-07-05,auto,purchase,mobile,email,4,dummy
2026-07-05,auto,page_view,mobile,paid_social,190,dummy
2026-07-05,auto,view_item,mobile,paid_social,85,dummy
2026-07-05,auto,add_to_cart,mobile,paid_social,36,dummy
2026-07-05,auto,begin_checkout,mobile,paid_social,6,dummy
2026-07-05,auto,add_payment_info,mobile,paid_social,6,dummy
2026-07-05,auto,purchase,mobile,paid_social,5,dummy
2026-07-05,auto,page_view,mobile,affiliate,255,dummy
2026-07-05,auto,view_item,mobile,affiliate,105,dummy
2026-07-05,auto,add_to_cart,mobile,affiliate,50,dummy
2026-07-05,auto,begin_checkout,mobile,affiliate,13,dummy
2026-07-05,auto,add_payment_info,mobile,affiliate,10,dummy
2026-07-05,auto,purchase,mobile,affiliate,9,dummy
2026-07-05,auto,page_view,mobile,referral,122,dummy
2026-07-05,auto,view_item,mobile,referral,46,dummy
2026-07-05,auto,add_to_cart,mobile,referral,19,dummy
2026-07-05,auto,begin_checkout,mobile,referral,8,dummy
2026-07-05,auto,add_payment_info,mobile,referral,6,dummy
2026-07-05,auto,purchase,mobile,referral,3,dummy
2026-07-05,auto,page_view,desktop,sea,387,dummy
2026-07-05,auto,view_item,desktop,sea,207,dummy
2026-07-05,auto,add_to_cart,desktop,sea,68,dummy
2026-07-05,auto,begin_checkout,desktop,sea,23,dummy
2026-07-05,auto,add_payment_info,desktop,sea,16,dummy
2026-07-05,auto,purchase,desktop,sea,15,dummy
2026-07-05,auto,page_view,desktop,seo,330,dummy
2026-07-05,auto,view_item,desktop,seo,171,dummy
2026-07-05,auto,add_to_cart,desktop,seo,84,dummy
2026-07-05,auto,begin_checkout,desktop,seo,32,dummy
2026-07-05,auto,add_payment_info,desktop,seo,19,dummy
2026-07-05,auto,purchase,desktop,seo,15,dummy
2026-07-05,auto,page_view,desktop,direct,203,dummy
2026-07-05,auto,view_item,desktop,direct,112,dummy
2026-07-05,auto,add_to_cart,desktop,direct,48,dummy
2026-07-05,auto,begin_checkout,desktop,direct,17,dummy
2026-07-05,auto,add_payment_info,desktop,direct,9,dummy
2026-07-05,auto,purchase,desktop,direct,8,dummy
2026-07-05,auto,page_view,desktop,email,126,dummy
2026-07-05,auto,view_item,desktop,email,70,dummy
2026-07-05,auto,add_to_cart,desktop,email,40,dummy
2026-07-05,auto,begin_checkout,desktop,email,13,dummy
2026-07-05,auto,add_payment_info,desktop,email,7,dummy
2026-07-05,auto,purchase,desktop,email,5,dummy
2026-07-05,auto,page_view,desktop,paid_social,86,dummy
2026-07-05,auto,view_item,desktop,paid_social,47,dummy
2026-07-05,auto,add_to_cart,desktop,paid_social,17,dummy
2026-07-05,auto,begin_checkout,desktop,paid_social,6,dummy
2026-07-05,auto,add_payment_info,desktop,paid_social,6,dummy
2026-07-05,auto,purchase,desktop,paid_social,3,dummy
2026-07-05,auto,page_view,desktop,affiliate,142,dummy
2026-07-05,auto,view_item,desktop,affiliate,81,dummy
2026-07-05,auto,add_to_cart,desktop,affiliate,30,dummy
2026-07-05,auto,begin_checkout,desktop,affiliate,5,dummy
2026-07-05,auto,add_payment_info,desktop,affiliate,4,dummy
2026-07-05,auto,purchase,desktop,affiliate,3,dummy
2026-07-05,auto,page_view,desktop,referral,64,dummy
2026-07-05,auto,view_item,desktop,referral,37,dummy
2026-07-05,auto,add_to_cart,desktop,referral,15,dummy
2026-07-05,auto,begin_checkout,desktop,referral,5,dummy
2026-07-05,auto,add_payment_info,desktop,referral,5,dummy
2026-07-05,auto,purchase,desktop,referral,4,dummy
2026-07-05,auto,page_view,tablet,sea,94,dummy
2026-07-05,auto,view_item,tablet,sea,54,dummy
2026-07-05,auto,add_to_cart,tablet,sea,16,dummy
2026-07-05,auto,begin_checkout,tablet,sea,4,dummy
2026-07-05,auto,add_payment_info,tablet,sea,2,dummy
2026-07-05,auto,purchase,tablet,sea,2,dummy
2026-07-05,auto,page_view,tablet,seo,67,dummy
2026-07-05,auto,view_item,tablet,seo,31,dummy
2026-07-05,auto,add_to_cart,tablet,seo,14,dummy
2026-07-05,auto,begin_checkout,tablet,seo,3,dummy
2026-07-05,auto,add_payment_info,tablet,seo,2,dummy
2026-07-05,auto,purchase,tablet,seo,1,dummy
2026-07-05,auto,page_view,tablet,direct,38,dummy
2026-07-05,auto,view_item,tablet,direct,19,dummy
2026-07-05,auto,add_to_cart,tablet,direct,8,dummy
2026-07-05,auto,begin_checkout,tablet,direct,2,dummy
2026-07-05,auto,add_payment_info,tablet,direct,2,dummy
2026-07-05,auto,purchase,tablet,direct,2,dummy
2026-07-05,auto,page_view,tablet,email,25,dummy
2026-07-05,auto,view_item,tablet,email,15,dummy
2026-07-05,auto,add_to_cart,tablet,email,9,dummy
2026-07-05,auto,begin_checkout,tablet,email,0,dummy
2026-07-05,auto,add_payment_info,tablet,email,0,dummy
2026-07-05,auto,purchase,tablet,email,0,dummy
2026-07-05,auto,page_view,tablet,paid_social,13,dummy
2026-07-05,auto,view_item,tablet,paid_social,8,dummy
2026-07-05,auto,add_to_cart,tablet,paid_social,2,dummy
2026-07-05,auto,begin_checkout,tablet,paid_social,1,dummy
2026-07-05,auto,add_payment_info,tablet,paid_social,0,dummy
